"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role"
"dv.net","degree of alter","New ties: Sum of squared degrees","inPop","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,54,"dv.net|creation|inPop|||0|1|NA","unused_native_template"
"dv.net","degree of alter (centrd)","Sum of squared degrees (centrd)","inPop.c","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,55,"dv.net|eval|inPop.c|||0|1|NA","unused_native_template"
"dv.net","degree of alter (centrd)","Lost ties: Sum of squared degrees (centrd)","inPop.c","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,56,"dv.net|endow|inPop.c|||0|1|NA","unused_native_template"
"dv.net","degree of alter (centrd)","New ties: Sum of squared degrees (centrd)","inPop.c","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,57,"dv.net|creation|inPop.c|||0|1|NA","unused_native_template"
"dv.net","sqrt degree of alter","Sum of degrees x sqrt(degree)","inPopSqrt","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,58,"network|atom(inPopSqrt|0|)","unused_native_template"
"dv.net","sqrt degree of alter","Lost ties: Sum of degrees x sqrt(degree)","inPopSqrt","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,59,"dv.net|endow|inPopSqrt|||0|1|NA","unused_native_template"
"dv.net","sqrt degree of alter","New ties: Sum of degrees x sqrt(degree)","inPopSqrt","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,60,"dv.net|creation|inPopSqrt|||0|1|NA","unused_native_template"
"dv.net","degree of ego","Sum of squared degrees","outAct","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,61,"network|atom(outAct|0|)","unused_native_template"
"dv.net","degree of ego (centrd)","Sum of squared degrees (centrd)","outAct.c","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,62,"dv.net|eval|outAct.c|||0|1|NA","unused_native_template"
"dv.net","degree^(1.5)","Sum of degrees^(1.5)","outActSqrt","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,63,"network|atom(outActSqrt|0|)","unused_native_template"
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,64,"network|atom(degPlus|1|)","evolved_network_term"
"dv.net","degree act+pop","Lost ties: Sum of squared degrees","degPlus","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,65,"dv.net|endow|degPlus|||1|1|NA","unused_native_template"
"dv.net","degree act+pop","New ties: Sum of squared degrees","degPlus","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,66,"dv.net|creation|degPlus|||1|1|NA","unused_native_template"
"dv.net","degree act+pop (centrd)","Sum of squared degrees (centrd)","degPlus.c","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,67,"dv.net|eval|degPlus.c|||1|1|NA","unused_native_template"
"dv.net","degree^(1/2) assortativity","Sum of degree^(1/2) products","outInAss","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,2,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,68,"network|atom(outInAss|2|)","unused_native_template"
"dv.net","degree^(1/2) assortativity","Lost ties: Sum of degree^(1/2) products","outInAss","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,2,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,69,"dv.net|endow|outInAss|||2|1|NA","unused_native_template"
"dv.net","degree^(1/2) assortativity","New ties: Sum of degree^(1/2) products","outInAss","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,2,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,70,"dv.net|creation|outInAss|||2|1|NA","unused_native_template"
"dv.net","outdegree-trunc(1)","Sum of outdegrees trunc(1)","outTrunc","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,71,"network|atom(outTrunc|1|)","unused_native_template"
"dv.net","outdegree-trunc(1)","Lost ties: Sum of outdegrees trunc(1)","outTrunc","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,72,"dv.net|endow|outTrunc|||1|1|NA","unused_native_template"
"dv.net","outdegree-trunc(1)","New ties: Sum of outdegrees trunc(1)","outTrunc","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,73,"dv.net|creation|outTrunc|||1|1|NA","unused_native_template"
"dv.net","outdegree-trunc(5)","Sum of outdegrees trunc(5)","outTrunc2","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,5,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,74,"network|atom(outTrunc|5|)","unused_native_template"
"dv.net","outdegree-trunc(5)","Lost ties: Sum of outdegrees trunc(5)","outTrunc2","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,5,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,75,"dv.net|endow|outTrunc2|||5|1|NA","unused_native_template"
"dv.net","outdegree-trunc(5)","New ties: Sum of outdegrees trunc(5)","outTrunc2","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,5,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,76,"dv.net|creation|outTrunc2|||5|1|NA","unused_native_template"
"dv.net","outdegree more(1)","Sum of outdegrees more(1)","outMore","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,77,"dv.net|eval|outMore|||1|1|NA","unused_native_template"
"dv.net","outdegree more(1)","Lost ties: Sum of outdegrees more(1)","outMore","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,78,"dv.net|endow|outMore|||1|1|NA","unused_native_template"
"dv.net","outdegree more(1)","New ties: Sum of outdegrees more(1)","outMore","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,79,"dv.net|creation|outMore|||1|1|NA","unused_native_template"
"dv.net","out-isolate","Number of isolates","outIso","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,80,"dv.net|eval|outIso|||1|1|NA","unused_native_template"
"dv.net","out-isolate","Lost ties: Number of isolates","outIso","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,81,"dv.net|endow|outIso|||1|1|NA","unused_native_template"
"dv.net","out-isolate","New ties: Number of isolates","outIso","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,82,"dv.net|creation|outIso|||1|1|NA","unused_native_template"
"dv.net","1/(degree + 1)","Sum 1/(degrees + 1)","outInv","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,83,"network|atom(outInv|1|)","unused_native_template"
"dv.net","1/(degree + 1)","Lost ties: Sum 1/(degrees + 1)","outInv","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,84,"dv.net|endow|outInv|||1|1|NA","unused_native_template"
"dv.net","1/(degree + 1)","New ties: Sum 1/(degrees + 1)","outInv","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,85,"dv.net|creation|outInv|||1|1|NA","unused_native_template"
"dv.net","1/(degree+1)(degree+1+1)","Sum 1/(degrees + 1)(degrees + 1 + 1)","outSqInv","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,86,"network|atom(outSqInv|1|)","unused_native_template"
"dv.net","1/(degree+1)(degree+1+1)","Lost ties: Sum 1/(degrees + 1)(degrees + 1 + 1)","outSqInv","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,87,"dv.net|endow|outSqInv|||1|1|NA","unused_native_template"
"dv.net","1/(degree+1)(degree+1+1)","New ties: Sum 1/(degrees + 1)(degrees + 1 + 1)","outSqInv","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,88,"dv.net|creation|outSqInv|||1|1|NA","unused_native_template"
"dv.net","network-isolate","Number of isolates","isolateNet","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,89,"dv.net|eval|isolateNet|||0|1|NA","unused_native_template"
"dv.net","anti in-isolates","Number of degrees at least 1","antiInIso","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,90,"dv.net|eval|antiInIso|||0|1|NA","unused_native_template"
"dv.net","anti in-isolates","Lost ties: Number of degrees at least 1","antiInIso","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,91,"dv.net|endow|antiInIso|||0|1|NA","unused_native_template"
"dv.net","anti in-isolates","New ties: Number of degrees at least 1","antiInIso","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,92,"dv.net|creation|antiInIso|||0|1|NA","unused_native_template"
"dv.net","anti in-near-isolates","Number of degrees at least 2","antiInIso2","","","eval",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,93,"dv.net|eval|antiInIso2|||0|1|NA","unused_native_template"
"dv.net","anti in-near-isolates","Lost ties: Number of degrees at least 2","antiInIso2","","","endow",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,94,"dv.net|endow|antiInIso2|||0|1|NA","unused_native_template"
"dv.net","anti in-near-isolates","New ties: Number of degrees at least 2","antiInIso2","","","creation",FALSE,FALSE,FALSE,FALSE,FALSE,",",0,0,"objective",NA,NA,0,0,0,0,"ego",FALSE,"","oneMode","Group1",1,95,"dv.net|creation|antiInIso2|||0|1|NA","unused_native_template"
