"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role","requested","estimate","standard_error"
"dv.net","constant dv.net rate (period 11)","Amount of network change in period 11","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.366641645277039,0,"rate","11",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,11,"dv.net|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.366641645277039,0.0619828585272253
"dv.net","constant dv.net rate (period 12)","Amount of network change in period 12","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.502070679630855,0,"rate","12",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,12,"dv.net|rate|Rate|||0|1|12","original_control_or_spending",TRUE,0.502070679630855,0.0757353881872114
"dv.net","constant dv.net rate (period 13)","Amount of network change in period 13","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.391164310291793,0,"rate","13",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,13,"dv.net|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.391164310291793,0.062610883341119
"dv.net","constant dv.net rate (period 14)","Amount of network change in period 14","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.356409619911623,0,"rate","14",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,14,"dv.net|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.356409619911623,0.0583310769610595
"dv.net","constant dv.net rate (period 15)","Amount of network change in period 15","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.31750258423792,0,"rate","15",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,15,"dv.net|rate|Rate|||0|1|15","original_control_or_spending",TRUE,0.31750258423792,0.0511257593904748
"dv.net","constant dv.net rate (period 16)","Amount of network change in period 16","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.567836651802466,0,"rate","16",NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,16,"dv.net|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.567836651802466,0.0760050095089226
"dv.net","degree (density)","Number of edges","density","","","eval",FALSE,TRUE,TRUE,FALSE,FALSE,",",-6.31956843172028,0,"objective",NA,NA,-0.278074099250025,0,0,0,"ego",FALSE,"","oneMode","Group1",1,29,"network|atom(density|0|)","original_control_or_spending",TRUE,-6.31956843172028,0.265314471244163
"dv.net","GWESP (69)","Numb. edgew. shrd prtns.(69)","gwesp","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",2.48629128831974,69,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,44,"network|atom(gwesp|69|)","evolved_network_term",TRUE,2.48629128831974,0.237561270539974
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0315531174936177,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,62,"network|atom(degPlus|1|)","evolved_network_term",TRUE,0.0315531174936177,0.00579381243481105
"dv.net","nets.lndistance_d","Sum of ties x nets.lndistance_d","X","nets.lndistance_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.892846909516129,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,100,"network|atom(X|0|nets.lndistance_d)","original_control_or_spending",TRUE,-0.892846909516129,0.0768716191712004
"dv.net","nets.ATOP_d","Sum of ties x nets.ATOP_d","X","nets.ATOP_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.908468218597599,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,129,"network|atom(X|0|nets.ATOP_d)","original_control_or_spending",TRUE,0.908468218597599,0.159545989465754
"dv.net","nets.absidealdiff_d","Sum of ties x nets.absidealdiff_d","X","nets.absidealdiff_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.521008261420315,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,158,"network|atom(X|0|nets.absidealdiff_d)","original_control_or_spending",TRUE,-0.521008261420315,0.0793447335249479
"dv.net","nets.lntrade_d","Sum of ties x nets.lntrade_d","X","nets.lntrade_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.015806245719034,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,187,"network|atom(X|0|nets.lntrade_d)","original_control_or_spending",TRUE,0.015806245719034,0.0340686564980442
"dv.net","nets.NATO_d","Sum of ties x nets.NATO_d","X","nets.NATO_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-3.91116572703039,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,216,"network|atom(X|0|nets.NATO_d)","original_control_or_spending",TRUE,-3.91116572703039,0.442164549713991
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.044043424462116,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,245,"network|atom(altX|0|milex.beh)","original_control_or_spending",TRUE,-0.044043424462116,0.0640416550320958
"dv.net","beh.democracy_1 alter","Sum of degrees x beh.democracy_1","altX","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.61370828218924,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,374,"network|atom(altX|0|beh.democracy_1)","original_control_or_spending",TRUE,1.61370828218924,0.292612180220301
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.792082430318869,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1148,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending",TRUE,0.792082430318869,0.0716171716285615
"milex.beh","rate milex.beh (period 1)","Amount of behavioral change in period 1 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.92637536889921,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1439,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending",TRUE,0.92637536889921,0.18803823833887
"milex.beh","rate milex.beh (period 2)","Amount of behavioral change in period 2 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.30453587829838,0,"rate","2",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1440,"milex.beh|rate|Rate|||0|1|2","original_control_or_spending",TRUE,1.30453587829838,0.246295211945135
"milex.beh","rate milex.beh (period 3)","Amount of behavioral change in period 3 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.34986869726437,0,"rate","3",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1441,"milex.beh|rate|Rate|||0|1|3","original_control_or_spending",TRUE,1.34986869726437,0.242126733059396
"milex.beh","rate milex.beh (period 4)","Amount of behavioral change in period 4 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.19576108549329,0,"rate","4",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1442,"milex.beh|rate|Rate|||0|1|4","original_control_or_spending",TRUE,1.19576108549329,0.224219360888296
"milex.beh","rate milex.beh (period 5)","Amount of behavioral change in period 5 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.697025019705933,0,"rate","5",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1443,"milex.beh|rate|Rate|||0|1|5","original_control_or_spending",TRUE,0.697025019705933,0.13636322570216
"milex.beh","rate milex.beh (period 6)","Amount of behavioral change in period 6 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.572675349045618,0,"rate","6",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1444,"milex.beh|rate|Rate|||0|1|6","original_control_or_spending",TRUE,0.572675349045618,0.120968698739277
"milex.beh","rate milex.beh (period 7)","Amount of behavioral change in period 7 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.480481208034119,0,"rate","7",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1445,"milex.beh|rate|Rate|||0|1|7","original_control_or_spending",TRUE,0.480481208034119,0.102157629990854
"milex.beh","rate milex.beh (period 8)","Amount of behavioral change in period 8 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.522771678984299,0,"rate","8",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1446,"milex.beh|rate|Rate|||0|1|8","original_control_or_spending",TRUE,0.522771678984299,0.106321216079829
"milex.beh","rate milex.beh (period 9)","Amount of behavioral change in period 9 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.382337759618731,0,"rate","9",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1447,"milex.beh|rate|Rate|||0|1|9","original_control_or_spending",TRUE,0.382337759618731,0.0808508275686114
"milex.beh","rate milex.beh (period 10)","Amount of behavioral change in period 10 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.77819907315514,0,"rate","10",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1448,"milex.beh|rate|Rate|||0|1|10","original_control_or_spending",TRUE,1.77819907315514,0.347053928684322
"milex.beh","rate milex.beh (period 11)","Amount of behavioral change in period 11 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.594967276358085,0,"rate","11",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1449,"milex.beh|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.594967276358085,0.123937044543763
"milex.beh","rate milex.beh (period 12)","Amount of behavioral change in period 12 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.3602807712318,0,"rate","12",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1450,"milex.beh|rate|Rate|||0|1|12","original_control_or_spending",TRUE,1.3602807712318,0.262258989571107
"milex.beh","rate milex.beh (period 13)","Amount of behavioral change in period 13 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.332925550526166,0,"rate","13",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1451,"milex.beh|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.332925550526166,0.0798677693722911
"milex.beh","rate milex.beh (period 14)","Amount of behavioral change in period 14 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.30120434497789,0,"rate","14",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1452,"milex.beh|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.30120434497789,0.0818112909819934
"milex.beh","rate milex.beh (period 15)","Amount of behavioral change in period 15 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.11389933046021,0,"rate","15",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1453,"milex.beh|rate|Rate|||0|1|15","original_control_or_spending",TRUE,1.11389933046021,0.20260165968272
"milex.beh","rate milex.beh (period 16)","Amount of behavioral change in period 16 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.426341069309195,0,"rate","16",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1454,"milex.beh|rate|Rate|||0|1|16","original_control_or_spending",TRUE,0.426341069309195,0.109600852963409
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.20113410979663,0,"objective",NA,NA,-0.0962259750742532,0,0,0,"OK",TRUE,"","behavior","Group1",1,1484,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending",TRUE,-1.20113410979663,0.0807104620227887
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0361904260106416,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1487,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending",TRUE,-0.0361904260106416,0.0261705286336261
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.096846940141701,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1530,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending",TRUE,0.096846940141701,0.0273849437753756
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0273377471135822,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1557,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending",TRUE,-0.0273377471135822,0.00958732833397771
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.511425868526442,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1652,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending",TRUE,-0.511425868526442,0.14342646033388
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-2.62945229457666,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1711,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending",TRUE,-2.62945229457666,0.950370100389106
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.892407700783943,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1770,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending",TRUE,0.892407700783943,0.181742537172124
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0112021150644997,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1829,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending",TRUE,-0.0112021150644997,0.00373078139335935
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.24532755101619,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1888,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending",TRUE,0.24532755101619,0.2000839458417
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.205671684033691,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1947,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending",TRUE,0.205671684033691,0.0941618352097605
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",7.81206389816583,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2065,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending",TRUE,7.81206389816583,2.98660970141815
