"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role","requested","estimate","standard_error"
"dv.net","degree act+pop","Sum of squared degrees","degPlus","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0683828775874108,1,"objective",NA,NA,0,0,0,0,"",FALSE,"","oneMode","Group1",1,61,"network|atom(degPlus|1|)","evolved_network_term",TRUE,0.0683828775874108,0.00666123437752501
"dv.net","nets.lndistance_d","Sum of ties x nets.lndistance_d","X","nets.lndistance_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.01643390860058,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,99,"network|atom(X|0|nets.lndistance_d)","original_control_or_spending",TRUE,-1.01643390860058,0.0863208369092878
"dv.net","nets.ATOP_d","Sum of ties x nets.ATOP_d","X","nets.ATOP_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.17357585335736,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,128,"network|atom(X|0|nets.ATOP_d)","original_control_or_spending",TRUE,1.17357585335736,0.168659626028781
"dv.net","nets.absidealdiff_d","Sum of ties x nets.absidealdiff_d","X","nets.absidealdiff_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.664994235613805,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,157,"network|atom(X|0|nets.absidealdiff_d)","original_control_or_spending",TRUE,-0.664994235613805,0.0856661031847362
"dv.net","nets.lntrade_d","Sum of ties x nets.lntrade_d","X","nets.lntrade_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.054867956466628,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,186,"network|atom(X|0|nets.lntrade_d)","original_control_or_spending",TRUE,0.054867956466628,0.0357066984047913
"dv.net","nets.NATO_d","Sum of ties x nets.NATO_d","X","nets.NATO_d","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-3.58280933839351,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,215,"network|atom(X|0|nets.NATO_d)","original_control_or_spending",TRUE,-3.58280933839351,0.460050615680852
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0613059115139681,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,244,"network|atom(altX|0|milex.beh)","original_control_or_spending",TRUE,-0.0613059115139681,0.0634741781599617
"dv.net","beh.democracy_1 alter","Sum of degrees x beh.democracy_1","altX","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",1.6534634867651,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,373,"network|atom(altX|0|beh.democracy_1)","original_control_or_spending",TRUE,1.6534634867651,0.33117460821811
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.839487995617767,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1147,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending",TRUE,0.839487995617767,0.0810209765013683
"milex.beh","rate milex.beh (period 1)","Amount of behavioral change in period 1 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.930474510792353,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1438,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending",TRUE,0.930474510792353,0.159565579530865
"milex.beh","rate milex.beh (period 2)","Amount of behavioral change in period 2 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.31405738270416,0,"rate","2",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1439,"milex.beh|rate|Rate|||0|1|2","original_control_or_spending",TRUE,1.31405738270416,0.243714526597123
"milex.beh","rate milex.beh (period 3)","Amount of behavioral change in period 3 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.35616967996551,0,"rate","3",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1440,"milex.beh|rate|Rate|||0|1|3","original_control_or_spending",TRUE,1.35616967996551,0.240321154920118
"milex.beh","rate milex.beh (period 4)","Amount of behavioral change in period 4 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.1890298035564,0,"rate","4",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1441,"milex.beh|rate|Rate|||0|1|4","original_control_or_spending",TRUE,1.1890298035564,0.227130650574628
"milex.beh","rate milex.beh (period 5)","Amount of behavioral change in period 5 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.701892796485333,0,"rate","5",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1442,"milex.beh|rate|Rate|||0|1|5","original_control_or_spending",TRUE,0.701892796485333,0.131168160777221
"milex.beh","rate milex.beh (period 6)","Amount of behavioral change in period 6 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.578243486337343,0,"rate","6",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1443,"milex.beh|rate|Rate|||0|1|6","original_control_or_spending",TRUE,0.578243486337343,0.111078953088638
"milex.beh","rate milex.beh (period 7)","Amount of behavioral change in period 7 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.480073986771949,0,"rate","7",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1444,"milex.beh|rate|Rate|||0|1|7","original_control_or_spending",TRUE,0.480073986771949,0.0977244656393737
"milex.beh","rate milex.beh (period 8)","Amount of behavioral change in period 8 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.535948287228093,0,"rate","8",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1445,"milex.beh|rate|Rate|||0|1|8","original_control_or_spending",TRUE,0.535948287228093,0.111490227347881
"milex.beh","rate milex.beh (period 9)","Amount of behavioral change in period 9 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.379739599085414,0,"rate","9",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1446,"milex.beh|rate|Rate|||0|1|9","original_control_or_spending",TRUE,0.379739599085414,0.0842620240080344
"milex.beh","rate milex.beh (period 10)","Amount of behavioral change in period 10 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.82334450963269,0,"rate","10",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1447,"milex.beh|rate|Rate|||0|1|10","original_control_or_spending",TRUE,1.82334450963269,0.372471047484214
"milex.beh","rate milex.beh (period 11)","Amount of behavioral change in period 11 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.593248878854664,0,"rate","11",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1448,"milex.beh|rate|Rate|||0|1|11","original_control_or_spending",TRUE,0.593248878854664,0.122401846635155
"milex.beh","rate milex.beh (period 12)","Amount of behavioral change in period 12 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.3722128726168,0,"rate","12",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1449,"milex.beh|rate|Rate|||0|1|12","original_control_or_spending",TRUE,1.3722128726168,0.253919827031385
"milex.beh","rate milex.beh (period 13)","Amount of behavioral change in period 13 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.331649175838284,0,"rate","13",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1450,"milex.beh|rate|Rate|||0|1|13","original_control_or_spending",TRUE,0.331649175838284,0.0928004922497348
"milex.beh","rate milex.beh (period 14)","Amount of behavioral change in period 14 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",0.303050648175614,0,"rate","14",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1451,"milex.beh|rate|Rate|||0|1|14","original_control_or_spending",TRUE,0.303050648175614,0.0758263264819493
"milex.beh","rate milex.beh (period 15)","Amount of behavioral change in period 15 on milex.beh","Rate","","","rate",TRUE,TRUE,FALSE,FALSE,FALSE,",",1.10532342946033,0,"rate","15",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1452,"milex.beh|rate|Rate|||0|1|15","original_control_or_spending",TRUE,1.10532342946033,0.194996758834308
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-1.18457098115717,0,"objective",NA,NA,-0.097976559992045,0,0,0,"OK",TRUE,"","behavior","Group1",1,1482,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending",TRUE,-1.18457098115717,0.0810122411778742
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0295445501243483,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1485,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending",TRUE,-0.0295445501243483,0.0246634164380588
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.0955136230920965,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1528,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending",TRUE,0.0955136230920965,0.0283988564242668
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0289452803064134,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1555,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending",TRUE,-0.0289452803064134,0.0103663406301314
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.498574526055811,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1650,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending",TRUE,-0.498574526055811,0.145678487146747
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-2.67825843129802,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1709,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending",TRUE,-2.67825843129802,0.975661355823216
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.92083607279529,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1768,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending",TRUE,0.92083607279529,0.178509479448897
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",-0.0117459581464975,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1827,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending",TRUE,-0.0117459581464975,0.00377924494577601
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.259011038957571,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1886,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending",TRUE,0.259011038957571,0.201208144751752
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",0.185965028164903,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1945,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending",TRUE,0.185965028164903,0.0944986095252613
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,FALSE,FALSE,",",7.60821384051376,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2063,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending",TRUE,7.60821384051376,2.86814869455065
